ParentKey	LineNum	ManufacturerSerialNumber	InternalSerialNumber	ExpiryDate	ManufactureDate	ReceptionDate	WarrantyStart	WarrantyEnd	Location	Notes	BatchID	SystemSerialNumber	BaseLineNumber	Quantity	TrackingNote	TrackingNoteLine	ItemCode
DocNum	LineNum	MnfSerial	DistNumber	ExpDate	MnfDate	InDate	GrntStart	GrntExp	Location	Notes	LotNumber	SysNumber	DocLineNum	Quantity	TrackingNt	TrackiNtLn	ItemCode
2		ECUA-000016	ECUA-000016		20201031	20201031				TEQ-231SW			139	1			TEQ-231SW
2		GUIT-000092	GUIT-000092		20201031	20201031				AD810 BKS			140	1			AD810 BKS
2		GUIT-000093	GUIT-000093		20201031	20201031				AD810 BKS			140	1			AD810 BKS
2		GUIT-000094	GUIT-000094		20201031	20201031				AD810 BKS			140	1			AD810 BKS
2		GUIT-000095	GUIT-000095		20201031	20201031				AD810 BKS			140	1			AD810 BKS
2		GUIT-000096	GUIT-000096		20201031	20201031				AD810 BKS			140	1			AD810 BKS
2		GUIT-000110	GUIT-000110		20201031	20201031				AF510 BKS			141	1			AF510 BKS
2		GUIT-000111	GUIT-000111		20201031	20201031				AF510 BKS			141	1			AF510 BKS
2		GUIT-000112	GUIT-000112		20201031	20201031				AF510 BKS			141	1			AF510 BKS
2		GUIT-000116	GUIT-000116		20201031	20201031				AD810 OP			142	1			AD810 OP
2		GUIT-000117	GUIT-000117		20201031	20201031				AD810 OP			142	1			AD810 OP
2		GUIT-000118	GUIT-000118		20201031	20201031				AD810 OP			142	1			AD810 OP
2		GUIT-000119	GUIT-000119		20201031	20201031				AD810 OP			142	1			AD810 OP
2		GUIT-000120	GUIT-000120		20201031	20201031				AD810 OP			142	1			AD810 OP
2		GUIT-000133	GUIT-000133		20201031	20201031				AF510 OP			143	1			AF510 OP
2		GUIT-000134	GUIT-000134		20201031	20201031				AF510 OP			143	1			AF510 OP
2		GUIT-000135	GUIT-000135		20201031	20201031				AF510 OP			143	1			AF510 OP
2		GUIT-000136	GUIT-000136		20201031	20201031				AF510 OP			143	1			AF510 OP
2		GUIT-000176	GUIT-000176		20201031	20201031				AF510M OP			144	1			AF510M OP
2		GUIT-000177	GUIT-000177		20201031	20201031				AF510M OP			144	1			AF510M OP
2		GUIT-000178	GUIT-000178		20201031	20201031				AD810 LH OP			145	1			AD810 LH OP
2		GUIT-000179	GUIT-000179		20201031	20201031				AD810 LH OP			145	1			AD810 LH OP
2		GUIT-000186	GUIT-000186		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000187	GUIT-000187		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000188	GUIT-000188		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000189	GUIT-000189		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000190	GUIT-000190		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000191	GUIT-000191		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000192	GUIT-000192		20201031	20201031				AP550 VB			146	1			AP550 VB
2		GUIT-000229	GUIT-000229		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000230	GUIT-000230		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000231	GUIT-000231		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000232	GUIT-000232		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000233	GUIT-000233		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000234	GUIT-000234		20201031	20201031				AC100 OP			147	1			AC100 OP
2		GUIT-000236	GUIT-000236		20201031	20201031				CR300 ATB			148	1			CR300 ATB
2		GUIT-000237	GUIT-000237		20201031	20201031				CR300 ATB			148	1			CR300 ATB
2		GUIT-000238	GUIT-000238		20201031	20201031				CR300 ATB			148	1			CR300 ATB
2		GUIT-000249	GUIT-000249		20201031	20201031				CR200 GT			149	1			CR200 GT
2		GUIT-000250	GUIT-000250		20201031	20201031				CR200 GT			149	1			CR200 GT
2		GUIT-000263	GUIT-000263		20201031	20201031				CR100 BK			150	1			CR100 BK
2		GUIT-000264	GUIT-000264		20201031	20201031				CR100 BK			150	1			CR100 BK
2		GUIT-000265	GUIT-000265		20201031	20201031				CR100 BK			150	1			CR100 BK
2		GUIT-000294	GUIT-000294		20201031	20201031				CR50 BK			151	1			CR50 BK
2		GUIT-000295	GUIT-000295		20201031	20201031				CR50 BK			151	1			CR50 BK
2		GUIT-000296	GUIT-000296		20201031	20201031				CR50 BK			151	1			CR50 BK
2		GUIT-000297	GUIT-000297		20201031	20201031				CR50 BK			151	1			CR50 BK
2		GUIT-000298	GUIT-000298		20201031	20201031				CR50 BK			151	1			CR50 BK
2		GUIT-000303	GUIT-000303		20201031	20201031				CR250 TBK			152	1			CR250 TBK
2		GUIT-000337	GUIT-000337		20201031	20201031				G110 2T			153	1			G110 2T
2		GUIT-000338	GUIT-000338		20201031	20201031				G110 2T			153	1			G110 2T
2		GUIT-000351	GUIT-000351		20201031	20201031				G110 BK			154	1			G110 BK
2		GUIT-000352	GUIT-000352		20201031	20201031				G110 BK			154	1			G110 BK
2		GUIT-000353	GUIT-000353		20201031	20201031				G110 BK			154	1			G110 BK
2		GUIT-000354	GUIT-000354		20201031	20201031				G250 BK			155	1			G250 BK
2		GUIT-000355	GUIT-000355		20201031	20201031				G250 BK			155	1			G250 BK
2		GUIT-000356	GUIT-000356		20201031	20201031				G250 BK			155	1			G250 BK
2		GUIT-000358	GUIT-000358		20201031	20201031				G100 OPW			156	1			G100 OPW
2		GUIT-000359	GUIT-000359		20201031	20201031				G100 OPW			156	1			G100 OPW
2		GUIT-000360	GUIT-000360		20201031	20201031				G100 OPW			156	1			G100 OPW
2		GUIT-000362	GUIT-000362		20201031	20201031				G250 TAB			157	1			G250 TAB
2		GUIT-000363	GUIT-000363		20201031	20201031				G250 TAB			157	1			G250 TAB
2		GUIT-000365	GUIT-000365		20201031	20201031				G110 CGN			158	1			G110 CGN
2		GUIT-000383	GUIT-000383		20201031	20201031				KX300 OPCB			159	1			KX300 OPCB
2		GUIT-000384	GUIT-000384		20201031	20201031				KX300 OPCB			159	1			KX300 OPCB
2		GUIT-000393	GUIT-000393		20201031	20201031				KX300 OPRB			160	1			KX300 OPRB
2		GUIT-000437	GUIT-000437		20201031	20201031				PXS29FRTBBM-D-U			161	1			PXS29FRTBBM-D-U
2		GUIT-000466	GUIT-000466		20201031	20201031				WS300B-A-U			162	1			WS300B-A-U
2		GUIT-000509	GUIT-000509		20201031	20201031				S3XTS-A-U			163	1			S3XTS-A-U
2		GUIT-000510	GUIT-000510		20201031	20201031				S3XTS-A-U			163	1			S3XTS-A-U
2		GUIT-000531	GUIT-000531		20201031	20201031				SUNSET NYELECTRIC NA			164	1			SUNSET NYELECTRIC NA
2		GUIT-000532	GUIT-000532		20201031	20201031				SUNSET NYELECTRIC NA			164	1			SUNSET NYELECTRIC NA
2		GUIT-000533	GUIT-000533		20201031	20201031				SUNSET NYELECTRIC NA			164	1			SUNSET NYELECTRIC NA
2		GUIT-000539	GUIT-000539		20201031	20201031				SUNSET NYELECTRIC BK			165	1			SUNSET NYELECTRIC BK
2		GUIT-000548	GUIT-000548		20201031	20201031				JT-JG-BLK-A-U			166	1			JT-JG-BLK-A-U
2		GUIT-000549	GUIT-000549		20201031	20201031				JT-JG-BLK-A-U			166	1			JT-JG-BLK-A-U
2		GUIT-000555	GUIT-000555		20201031	20201031				JT-JG-CRS-A-U			167	1			JT-JG-CRS-A-U
2		GUIT-000569	GUIT-000569		20201031	20201031				JT-JG-TSB-A-U			168	1			JT-JG-TSB-A-U
2		GUIT-000570	GUIT-000570		20201031	20201031				JT-JG-TSB-A-U			168	1			JT-JG-TSB-A-U
2		GUIT-000588	GUIT-000588		20201031	20201031				X300 BLB			169	1			X300 BLB
2		GUIT-000597	GUIT-000597		20201031	20201031				X300 BRB			170	1			X300 BRB
2		GUIT-000608	GUIT-000608		20201031	20201031				X300 GRB			171	1			X300 GRB
2		GUIT-000614	GUIT-000614		20201031	20201031				X-250 BK			172	1			X-250 BK
2		GUIT-000634	GUIT-000634		20201031	20201031				AG70CE-A-U			173	1			AG70CE-A-U
2		GUIT-000638	GUIT-000638		20201031	20201031				WCG10SENS-O-U			174	1			WCG10SENS-O-U
2		GUIT-000642	GUIT-000642		20201031	20201031				WCG20SCE-O-U			175	1			WCG20SCE-O-U
2		GUIT-000643	GUIT-000643		20201031	20201031				EARTH100F NS			176	1			EARTH100F NS
2		GUIT-000644	GUIT-000644		20201031	20201031				EARTH100F NS			176	1			EARTH100F NS
2		GUIT-000646	GUIT-000646		20201031	20201031				GA-FF NAT			177	1			GA-FF NAT
2		GUIT-000650	GUIT-000650		20201031	20201031				GA5F-BW NS			178	1			GA5F-BW NS
2		GUIT-000660	GUIT-000660		20201031	20201031				GA-MEDX OP			179	1			GA-MEDX OP
2		GUIT-000683	GUIT-000683		20201031	20201031				HG26SCE-O-U			180	1			HG26SCE-O-U
2		GUIT-000687	GUIT-000687		20201031	20201031				HJ40SCE-O-U			181	1			HJ40SCE-O-U
2		GUIT-000690	GUIT-000690		20201031	20201031				MR500E BR			182	1			MR500E BR
2		GUIT-000691	GUIT-000691		20201031	20201031				MR500E BR			182	1			MR500E BR
2		GUIT-000710	GUIT-000710		20201031	20201031				MR600F NS			183	1			MR600F NS
2		GUIT-000723	GUIT-000723		20201031	20201031				NDX20 NAT			184	1			NDX20 NAT
2		GUIT-000749	GUIT-000749		20201031	20201031				SFX-AB NAT			185	1			SFX-AB NAT
2		GUIT-000781	GUIT-000781		20201031	20201031				SFX-DAO NAT			186	1			SFX-DAO NAT
2		GUIT-000782	GUIT-000782		20201031	20201031				SFX-DAO NAT			186	1			SFX-DAO NAT
2		GUIT-000807	GUIT-000807		20201031	20201031				SFX-ME NAT			187	1			SFX-ME NAT
2		GUIT-000808	GUIT-000808		20201031	20201031				SFX-ME NAT			187	1			SFX-ME NAT
2		GUIT-000809	GUIT-000809		20201031	20201031				SFX-ME NAT			187	1			SFX-ME NAT
2		GUIT-000810	GUIT-000810		20201031	20201031				SFX-ME NAT			187	1			SFX-ME NAT
2		GUIT-000811	GUIT-000811		20201031	20201031				SFX-ME NAT			187	1			SFX-ME NAT
2		GUIT-000827	GUIT-000827		20201031	20201031				SFX-ME BKS			188	1			SFX-ME BKS
2		GUIT-000881	GUIT-000881		20201031	20201031				SFX-ME OP			189	1			SFX-ME OP
2		GUIT-000882	GUIT-000882		20201031	20201031				SFX-ME OP			189	1			SFX-ME OP
2		GUIT-000898	GUIT-000898		20201031	20201031				AD880CE NAT			190	1			AD880CE NAT
2		GUIT-000899	GUIT-000899		20201031	20201031				AD880CE NAT			190	1			AD880CE NAT
2		GUIT-000950	GUIT-000950		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000951	GUIT-000951		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000952	GUIT-000952		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000953	GUIT-000953		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000954	GUIT-000954		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000955	GUIT-000955		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000956	GUIT-000956		20201031	20201031				AD810E BKS			191	1			AD810E BKS
2		GUIT-000973	GUIT-000973		20201031	20201031				AF510E BKS			192	1			AF510E BKS
2		GUIT-000974	GUIT-000974		20201031	20201031				AF510E BKS			192	1			AF510E BKS
2		GUIT-000975	GUIT-000975		20201031	20201031				AF510E BKS			192	1			AF510E BKS
2		GUIT-000976	GUIT-000976		20201031	20201031				AF510E BKS			192	1			AF510E BKS
2		GUIT-000996	GUIT-000996		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-000997	GUIT-000997		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-000998	GUIT-000998		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-000999	GUIT-000999		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001000	GUIT-001000		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001001	GUIT-001001		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001002	GUIT-001002		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001003	GUIT-001003		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001004	GUIT-001004		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001005	GUIT-001005		20201031	20201031				AD810E OP			193	1			AD810E OP
2		GUIT-001045	GUIT-001045		20201031	20201031				AF510E OP			194	1			AF510E OP
2		GUIT-001046	GUIT-001046		20201031	20201031				AF510E OP			194	1			AF510E OP
2		GUIT-001054	GUIT-001054		20201031	20201031				WLD10SCE-O-U			195	1			WLD10SCE-O-U
2		GUIT-001062	GUIT-001062		20201031	20201031				WLO10SCE-O-U			196	1			WLO10SCE-O-U
2		GUIT-001068	GUIT-001068		20201031	20201031				C64SCE-A-U			197	1			C64SCE-A-U
2		GUIT-001069	GUIT-001069		20201031	20201031				C64SCE-A-U			197	1			C64SCE-A-U
2		GUIT-001086	GUIT-001086		20201031	20201031				EACT42S-A-U			198	1			EACT42S-A-U
2		GUIT-001094	GUIT-001094		20201031	20201031				EAT12-A-U			199	1			EAT12-A-U
2		GUIT-001104	GUIT-001104		20201031	20201031				AC160CF NAT			200	1			AC160CF NAT
2		GUIT-001105	GUIT-001105		20201031	20201031				AC160CF NAT			200	1			AC160CF NAT
2		GUIT-001144	GUIT-001144		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001145	GUIT-001145		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001146	GUIT-001146		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001147	GUIT-001147		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001148	GUIT-001148		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001149	GUIT-001149		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001150	GUIT-001150		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001151	GUIT-001151		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001152	GUIT-001152		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001153	GUIT-001153		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001154	GUIT-001154		20201031	20201031				CEC1 NAT			201	1			CEC1 NAT
2		GUIT-001168	GUIT-001168		20201031	20201031				CEC7 NAT			202	1			CEC7 NAT
2		GUIT-001169	GUIT-001169		20201031	20201031				CEC7 NAT			202	1			CEC7 NAT
2		GUIT-001170	GUIT-001170		20201031	20201031				CEC7 NAT			202	1			CEC7 NAT
2		GUIT-001190	GUIT-001190		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001191	GUIT-001191		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001192	GUIT-001192		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001193	GUIT-001193		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001194	GUIT-001194		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001195	GUIT-001195		20201031	20201031				AC120CE OP			203	1			AC120CE OP
2		GUIT-001246	GUIT-001246		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001247	GUIT-001247		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001248	GUIT-001248		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001249	GUIT-001249		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001250	GUIT-001250		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001251	GUIT-001251		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		GUIT-001252	GUIT-001252		20201031	20201031				CEC1 OP			204	1			CEC1 OP
2		LINARR-000021	LINARR-000021		20201031	20201031				EVENT-210A-115V			205	1			EVENT-210A-115V
2		LINARR-000022	LINARR-000022		20201031	20201031				EVENT-210A-115V			205	1			EVENT-210A-115V
2		LINARR-000030	LINARR-000030		20201031	20201031				EVENT208A 115V			206	1			EVENT208A 115V
2		LINARR-000031	LINARR-000031		20201031	20201031				EVENT208A 115V			206	1			EVENT208A 115V
2		LINARR-000032	LINARR-000032		20201031	20201031				EVENT208A 115V			206	1			EVENT208A 115V
2		LINARR-000033	LINARR-000033		20201031	20201031				EVENT208A 115V			206	1			EVENT208A 115V
2		LINARR-000040	LINARR-000040		20201031	20201031				VANTEC-20A			207	1			VANTEC-20A
2		LINARR-000042	LINARR-000042		20201031	20201031				FLX5			208	1			FLX5
2		LINARR-000080	LINARR-000080		20201031	20201031				X3			209	1			X3
2		LINARR-000081	LINARR-000081		20201031	20201031				X3			209	1			X3
2		LINARR-000082	LINARR-000082		20201031	20201031				X3			209	1			X3
2		MIC-000004	MIC-000004		20201031	20201031				PVI100 XLR			210	1			PVI100 XLR
2		MIC-000005	MIC-000005		20201031	20201031				PK-ACTION V-DLX-N OF			211	1			PK-ACTION V-DLX-N OF
2		MIC-000006	MIC-000006		20201031	20201031				TMW-U2.200 LTHS			212	1			TMW-U2.200 LTHS
2		MIC-000007	MIC-000007		20201031	20201031				TMW-U2.200 LTHS			212	1			TMW-U2.200 LTHS
2		MIC-000014	MIC-000014		20201031	20201031				TMW-U2.100R			213	1			TMW-U2.100R
2		MIC-000015	MIC-000015		20201031	20201031				TMW-U2.100R			213	1			TMW-U2.100R
2		MIC-000016	MIC-000016		20201031	20201031				TMW-U2.100R			213	1			TMW-U2.100R
2		MIC-000017	MIC-000017		20201031	20201031				TMW-U2.100R			213	1			TMW-U2.100R
2		MIC-000035	MIC-000035		20201031	20201031				TMW-U2.200R			214	1			TMW-U2.200R
2		MIC-000036	MIC-000036		20201031	20201031				TMW-U2.200R			214	1			TMW-U2.200R
2		MIC-000037	MIC-000037		20201031	20201031				TMW-U2.200R			214	1			TMW-U2.200R
2		MIC-000038	MIC-000038		20201031	20201031				TMW-U2.200R			214	1			TMW-U2.200R
2		MIC-000039	MIC-000039		20201031	20201031				TMW-U2.200R			214	1			TMW-U2.200R
2		MIC-000043	MIC-000043		20201031	20201031				TMW-8000M			215	1			TMW-8000M
2		MIC-000044	MIC-000044		20201031	20201031				TMW-8000M			215	1			TMW-8000M
2		PICKUP-000001	PICKUP-000001		20201031	20201031				PK-ACTION BASS V-N			216	1			PK-ACTION BASS V-N
2		PICKUP-000002	PICKUP-000002		20201031	20201031				PK-ACTION BASS V-N			216	1			PK-ACTION BASS V-N
2		PICKUP-000003	PICKUP-000003		20201031	20201031				PK-ACTION BASS V-N			216	1			PK-ACTION BASS V-N
2		MOD-000001	MOD-000001		20201031	20201031				TAC-MXDSP			217	1			TAC-MXDSP
2		MOD-000019	MOD-000019		20201031	20201031				TAC-MP3-T			218	1			TAC-MP3-T
2		MOD-000020	MOD-000020		20201031	20201031				TAC-MP3-T			218	1			TAC-MP3-T
2		MOD-000021	MOD-000021		20201031	20201031				TAC-MP3-T			218	1			TAC-MP3-T
2		MOD-000022	MOD-000022		20201031	20201031				TAC-MP3-T			218	1			TAC-MP3-T
2		MOD-000023	MOD-000023		20201031	20201031				TAC-MP3-T			218	1			TAC-MP3-T
2		MOD-000025	MOD-000025		20201031	20201031				D32USB OF			219	1			D32USB OF
2		MOD-000026	MOD-000026		20201031	20201031				D32USB OF			219	1			D32USB OF
2		MON-000002	MON-000002		20201031	20201031				ACTION M-12A 115V			220	1			ACTION M-12A 115V
2		MON-000003	MON-000003		20201031	20201031				ACTION M-12A 115V			220	1			ACTION M-12A 115V
2		MON-000020	MON-000020		20201031	20201031				KS15CMA			221	1			KS15CMA
2		MON-000021	MON-000021		20201031	20201031				KS15CMA			221	1			KS15CMA
2		MON-000027	MON-000027		20201031	20201031				EVENT-M-210A-115			222	1			EVENT-M-210A-115
2		MON-000028	MON-000028		20201031	20201031				EVENT-M-210A-115			222	1			EVENT-M-210A-115
2		MON-000029	MON-000029		20201031	20201031				EVENT-M-210A-115			222	1			EVENT-M-210A-115
2		PAR-000013	PAR-000013		20201031	20201031				10MI4			223	1			10MI4
2		PAR-000014	PAR-000014		20201031	20201031				10MI4			223	1			10MI4
2		PAR-000015	PAR-000015		20201031	20201031				10MI4			223	1			10MI4
2		PAR-000016	PAR-000016		20201031	20201031				10MI4			223	1			10MI4
2		PAR-000041	PAR-000041		20201031	20201031				12MI			224	1			12MI
2		PAR-000042	PAR-000042		20201031	20201031				12MI			224	1			12MI
2		PAR-000043	PAR-000043		20201031	20201031				12MI			224	1			12MI
2		PAR-000044	PAR-000044		20201031	20201031				12MI			224	1			12MI
2		PAR-000045	PAR-000045		20201031	20201031				12MI			224	1			12MI
2		PAR-000046	PAR-000046		20201031	20201031				12MI			224	1			12MI
2		PAR-000047	PAR-000047		20201031	20201031				12MI			224	1			12MI
2		PAR-000048	PAR-000048		20201031	20201031				12MI			224	1			12MI
2		PAR-000049	PAR-000049		20201031	20201031				12MI			224	1			12MI
2		PAR-000070	PAR-000070		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000071	PAR-000071		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000072	PAR-000072		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000073	PAR-000073		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000074	PAR-000074		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000075	PAR-000075		20201031	20201031				15FV4			225	1			15FV4
2		PAR-000087	PAR-000087		20201031	20201031				15MI			226	1			15MI
2		PAR-000088	PAR-000088		20201031	20201031				15MI			226	1			15MI
2		PAR-000094	PAR-000094		20201031	20201031				18LX			227	1			18LX
2		PAR-000095	PAR-000095		20201031	20201031				18LX			227	1			18LX
2		PAR-000096	PAR-000096		20201031	20201031				18LX			227	1			18LX
2		PAR-000107	PAR-000107		20201031	20201031				18G			228	1			18G
2		PAR-000108	PAR-000108		20201031	20201031				18G			228	1			18G
2		PED-000001	PED-000001		20201031	20201031				AD-3			229	1			AD-3
2		PED-000011	PED-000011		20201031	20201031				KOMP CORE DELUXE			230	1			KOMP CORE DELUXE
2		PED-000012	PED-000012		20201031	20201031				KOMP CORE DELUXE			230	1			KOMP CORE DELUXE
2		PED-000020	PED-000020		20201031	20201031				METAL CORE DELUXE			231	1			METAL CORE DELUXE
2		PED-000021	PED-000021		20201031	20201031				METAL CORE DELUXE			231	1			METAL CORE DELUXE
2		PED-000022	PED-000022		20201031	20201031				METAL CORE DELUXE			231	1			METAL CORE DELUXE
2		PED-000024	PED-000024		20201031	20201031				MOD CORE DELUXE			232	1			MOD CORE DELUXE
2		PED-000025	PED-000025		20201031	20201031				MOD CORE DELUXE			232	1			MOD CORE DELUXE
2		PED-000026	PED-000026		20201031	20201031				MOD CORE DELUXE			232	1			MOD CORE DELUXE
2		PED-000027	PED-000027		20201031	20201031				MOD CORE DELUXE			232	1			MOD CORE DELUXE
2		PED-000030	PED-000030		20201031	20201031				NRV-2			233	1			NRV-2
2		PED-000046	PED-000046		20201031	20201031				TIME CORE DELUXE			234	1			TIME CORE DELUXE
2		PED-000047	PED-000047		20201031	20201031				TIME CORE DELUXE			234	1			TIME CORE DELUXE
2		PED-000048	PED-000048		20201031	20201031				TIME CORE DELUXE			234	1			TIME CORE DELUXE
2		PED-000049	PED-000049		20201031	20201031				TIME CORE DELUXE			234	1			TIME CORE DELUXE
2		PED-000071	PED-000071		20201031	20201031				SANPERA II			235	1			SANPERA II
2		PED-000073	PED-000073		20201031	20201031				CERBERUS			236	1			CERBERUS
2		POT-000003	POT-000003		20201031	20201031				PVI2500			237	1			PVI2500
2		POT-000004	POT-000004		20201031	20201031				PVI2500			237	1			PVI2500
2		POT-000005	POT-000005		20201031	20201031				PVI2500			237	1			PVI2500
2		POT-000019	POT-000019		20201031	20201031				TRX1500			238	1			TRX1500
2		POT-000036	POT-000036		20201031	20201031				TRX2500			239	1			TRX2500
2		POT-000037	POT-000037		20201031	20201031				TRX2500			239	1			TRX2500
2		POT-000038	POT-000038		20201031	20201031				TRX2500			239	1			TRX2500
2		POT-000061	POT-000061		20201031	20201031				TRX4000			240	1			TRX4000
2		POT-000072	POT-000072		20201031	20201031				TRX5000			241	1			TRX5000
2		POT-000073	POT-000073		20201031	20201031				TRX5000			241	1			TRX5000
2		POT-000076	POT-000076		20201031	20201031				TRX500			242	1			TRX500
2		POT-000077	POT-000077		20201031	20201031				TRX500			242	1			TRX500
2		POT-000078	POT-000078		20201031	20201031				TRX500			242	1			TRX500
2		POT-000088	POT-000088		20201031	20201031				TRX6000			243	1			TRX6000
2		POT-000089	POT-000089		20201031	20201031				TRX6000			243	1			TRX6000
2		POT-000090	POT-000090		20201031	20201031				TRX6000			243	1			TRX6000
2		POT-000091	POT-000091		20201031	20201031				TRX6000			243	1			TRX6000
2		POT-000092	POT-000092		20201031	20201031				TRX6000			243	1			TRX6000
2		PRO-000005	PRO-000005		20201031	20201031				DLM808			244	1			DLM808
2		PRO-000010	PRO-000010		20201031	20201031				DIGITOOL LIVE 120US			245	1			DIGITOOL LIVE 120US
2		SISACT-000019	SISACT-000019		20201031	20201031				V42.12 SYSTEM			246	1			V42.12 SYSTEM
2		SOP-000014	SOP-000014		20201031	20201031				FLYBAR FLX5			247	1			FLYBAR FLX5
2		SOP-000015	SOP-000015		20201031	20201031				FLYBAR FLX5			247	1			FLYBAR FLX5
2		SOP-000026	SOP-000026		20201031	20201031				MINI ARRAY BRACKET			248	1			MINI ARRAY BRACKET
2		SOP-000031	SOP-000031		20201031	20201031				AXS-EVENT208			249	1			AXS-EVENT208
2		SOP-000032	SOP-000032		20201031	20201031				AXS-EVENT208			249	1			AXS-EVENT208
2		SOP-000052	SOP-000052		20201031	20201031				MINI ARRAY POLE			250	1			MINI ARRAY POLE
2		SOP-000053	SOP-000053		20201031	20201031				MINI ARRAY POLE			250	1			MINI ARRAY POLE
2		SUBBAJ-00002	SUBBAJ-00002		20201031	20201031				ACTION18A 115V			251	1			ACTION18A 115V
2		SUBBAJ-00003	SUBBAJ-00003		20201031	20201031				ACTION18A 115V			251	1			ACTION18A 115V
2		SUBBAJ-00006	SUBBAJ-00006		20201031	20201031				ALTEA-718A-115			252	1			ALTEA-718A-115
2		SUBBAJ-00008	SUBBAJ-00008		20201031	20201031				VANTEC-218A			253	1			VANTEC-218A
2		SUBBAJ-00016	SUBBAJ-00016		20201031	20201031				KS15A SUB			254	1			KS15A SUB
2		SUBBAJ-00030	SUBBAJ-00030		20201031	20201031				KS18A SUB			255	1			KS18A SUB
2		SUBBAJ-00031	SUBBAJ-00031		20201031	20201031				KS18A SUB			255	1			KS18A SUB
2		SUBBAJ-00032	SUBBAJ-00032		20201031	20201031				KS18A SUB			255	1			KS18A SUB
2		SUBBAJ-00060	SUBBAJ-00060		20201031	20201031				EVENT218A			256	1			EVENT218A
2		SUBBAJ-00061	SUBBAJ-00061		20201031	20201031				EVENT218A			256	1			EVENT218A
2		SUBBAJ-00064	SUBBAJ-00064		20201031	20201031				VANTEC-118A			257	1			VANTEC-118A
2		SUBBAJ-00067	SUBBAJ-00067		20201031	20201031				MAXX 15A SUB			258	1			MAXX 15A SUB
2		SUBBAJ-00068	SUBBAJ-00068		20201031	20201031				TPS18A-NEO-SUB			259	1			TPS18A-NEO-SUB
2		SUBBAJ-00079	SUBBAJ-00079		20201031	20201031				SOHO S15FLX			260	1			SOHO S15FLX
