ItemCode	SWW	ItemName	ForeignName	U_Marca	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manufacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	PurchaseUnit	PurchaseItemsPerUnit	SalesUnitLength	InventoryUOM	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	ComponentWarehouse	OrderIntervals	OrderMultiple	U_TiempoViaje	U_TiempoProduc	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	FuelID	BeverageTableCode	BeverageGroupCode	BeverageCommercialBrandCode	Series	ToleranceDays	TypeOfAdvancedRules	IssuePrimarilyBy	NoDiscounts	AssetClass	AssetGroup	InventoryNumber	Technician	Employee	Location	CapitalizationDate	StatisticalAsset	Cession	DeactivateAfterUsefulLife	InventoryUoMEntry	DefaultSalesUoMEntry	DefaultPurchasingUoMEntry	U_Familia	U_Cmpo_NIVEL	U_Nivel2	U_Nivel3	U_Nivel4	U_Nivel5	U_Nivel6	U_Part_arancel	U_Descrp_Aduan	U_Pais_Origen	PurchaseUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnitWeight	PurchaseWeightUnit	InventoryWeight	InventoryWeightUnit
2SA1013 CLA	2SA1013 CLA	2SA1013 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA1170 CLA	2SA1170 CLA	2SA1170 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA1266Y CLA	2SA1266Y CLA	2SA1266Y = ECG 290A - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA1359 CLA	2SA1359 CLA	2SA1359 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA1360 CLA	2SA1360 CLA	2SA1360 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA1943 CLD CLA	2SA1943 CLD CLA	2SA1943 CALIDAD SMT - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.001	3	0.001	3	0.001	3
2SA933 CLA	2SA933 CLA	2SA933 = ECG 290A - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SA940 CLA	2SA940 CLA	2SA940 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SB1318 CLA	2SB1318 CLA	2SB1318 - CLA		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			201																													IVA	IVA							M	B				7	1	8											N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N																																																																							01	01-001	01-001-001	-				Producto CLA	Producto CLA		KG	0.0005	3	0.0005	3	0.0005	3
2SB1565 CLD-RMV	2SB1565 CLD-RMV	2SB1565 CALIDAD (REMOVIDO)		227	101					Y	Y	Y																		N	Y	Y								UNIDAD		UNIDAD			UNIDAD																																			200																													IVA_EXE	IVA							M	B				30	5	35											N	N	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N																																																																							01	01-001	01-001-001	-				8542390000	CIRCUITOS INTEGRADOS		KG	0.001	3	0.001	3	0.001	3
